task_index,task,feature_index,interval,x,ale
0,task_1,13,4,0.0,0.028421709313988686
0,task_1,13,5,0.0,0.028421709313988686
0,task_1,13,6,0.0,0.028421709313988686
0,task_1,13,7,0.0,0.028421709313988686
0,task_1,13,8,0.0,0.028421709313988686
0,task_1,13,9,0.0,0.028421709313988686
0,task_1,13,10,0.0,0.028421709313988686
0,task_1,13,11,0.0,0.028421709313988686
0,task_1,13,12,0.0,0.028421709313988686
0,task_1,13,13,0.0,0.028421709313988686
0,task_1,13,14,0.0,0.028421709313988686
0,task_1,13,15,0.0,0.028421709313988686
0,task_1,13,16,0.010573714971542358,0.028421709313988686
0,task_1,13,17,0.021334141492843628,0.028421709313988686
0,task_1,13,18,0.03233063220977783,0.028421709313988686
0,task_1,13,19,0.042107611894607544,0.028421709313988686
0,task_1,13,20,0.05196636915206909,0.028421709313988686
0,task_1,13,21,0.06023833155632019,0.028421709313988686
0,task_1,13,22,0.06630310416221619,0.028421709313988686
0,task_1,13,23,0.07338148355484009,0.028421709313988686
0,task_1,13,24,0.0788007378578186,0.028421709313988686
0,task_1,13,25,0.0842200517654419,0.028421709313988686
0,task_1,13,26,0.08957672119140625,0.028421709313988686
0,task_1,13,27,0.09546425938606262,0.028421709313988686
0,task_1,13,28,0.10109031200408936,0.028421709313988686
0,task_1,13,29,0.12460590898990631,0.028421709313988686
0,task_1,14,0,0.0,0.22170288860797882
0,task_1,14,1,0.0,0.22170288860797882
0,task_1,14,2,0.0,0.22170288860797882
0,task_1,14,3,0.0,0.22170288860797882
0,task_1,14,4,0.0,0.22170288860797882
0,task_1,14,5,0.0,0.22170288860797882
0,task_1,14,6,0.0,0.22170288860797882
0,task_1,14,7,0.0,0.22170288860797882
0,task_1,14,8,0.0,0.22170288860797882
0,task_1,14,9,0.0,0.22170288860797882
0,task_1,14,10,0.0,0.22170288860797882
0,task_1,14,11,0.0,0.22170288860797882
0,task_1,14,12,0.0,0.22170288860797882
0,task_1,14,13,0.0,0.22170288860797882
0,task_1,14,14,0.0,0.22170288860797882
0,task_1,14,15,0.0,0.22170288860797882
0,task_1,14,16,0.0,0.22170288860797882
0,task_1,14,17,0.0,0.22170288860797882
0,task_1,14,18,0.0,0.22170288860797882
0,task_1,14,19,0.0,0.22170288860797882
0,task_1,14,20,0.0,0.22170288860797882
0,task_1,14,21,0.0,0.22170288860797882
0,task_1,14,22,0.0,0.22170288860797882
0,task_1,14,23,0.0,0.22170288860797882
0,task_1,14,24,0.0,0.22170288860797882
0,task_1,14,25,0.011497192084789276,0.29372358322143555
0,task_1,14,26,0.03876150771975517,0.2070295214653015
0,task_1,14,27,0.06965913623571396,-0.19650520384311676
0,task_1,14,28,0.09720318019390106,-0.6309440732002258
0,task_1,14,29,0.31210172176361084,-5.215875148773193
0,task_1,15,0,0.009739995002746582,1.6064802408218384
0,task_1,15,1,0.047152817249298096,1.5439720153808594
0,task_1,15,2,0.09843426942825317,1.4637751579284668
0,task_1,15,3,0.127162367105484,1.4147613048553467
0,task_1,15,4,0.16702142357826233,1.3506125211715698
0,task_1,15,5,0.20145124197006226,1.2629954814910889
0,task_1,15,6,0.2385636866092682,1.0596963167190552
0,task_1,15,7,0.2683056592941284,0.8705124258995056
0,task_1,15,8,0.29586631059646606,0.7228375673294067
0,task_1,15,9,0.3211028575897217,0.5984704494476318
0,task_1,15,10,0.3532414734363556,0.42109018564224243
0,task_1,15,11,0.37161460518836975,0.31074756383895874
0,task_1,15,12,0.39068445563316345,0.17698682844638824
0,task_1,15,13,0.4118734896183014,0.02197381481528282
0,task_1,15,14,0.4256594479084015,-0.08750607073307037
0,task_1,15,15,0.43984255194664,-0.2023230493068695
0,task_1,15,16,0.4541541635990143,-0.32549014687538147
0,task_1,15,17,0.4667806327342987,-0.435710608959198
0,task_1,15,18,0.47589215636253357,-0.5198719501495361
0,task_1,15,19,0.4835849702358246,-0.590261697769165
0,task_1,15,20,0.4924016296863556,-0.6714317202568054
0,task_1,15,21,0.5011351108551025,-0.7527977228164673
0,task_1,15,22,0.5089730024337769,-0.8259002566337585
0,task_1,15,23,0.5165978670120239,-0.8989354968070984
0,task_1,15,24,0.5220742225646973,-0.951954185962677
0,task_1,15,25,0.5302425622940063,-1.0305414199829102
0,task_1,15,26,0.5396770238876343,-1.1209995746612549
0,task_1,15,27,0.550507664680481,-1.2270894050598145
0,task_1,15,28,0.5614408254623413,-1.3330503702163696
0,task_1,15,29,0.6154632568359375,-1.8510420322418213
0,task_1,16,0,0.0,-1.1045677661895752
0,task_1,16,1,0.0,-1.1045677661895752
0,task_1,16,2,0.0,-1.1045677661895752
0,task_1,16,3,0.0,-1.1045677661895752
0,task_1,16,4,0.0,-1.1045677661895752
0,task_1,16,5,0.0,-1.1045677661895752
0,task_1,16,6,0.0,-1.1045677661895752
0,task_1,16,7,0.0,-1.1045677661895752
0,task_1,16,8,0.0,-1.1045677661895752
0,task_1,16,9,0.0,-1.1045677661895752
0,task_1,16,10,0.0,-1.1045677661895752
0,task_1,16,11,0.01135164499282837,-0.9182702302932739
0,task_1,16,12,0.053436845541000366,-0.16353537142276764
0,task_1,16,13,0.08727605640888214,0.3173981308937073
0,task_1,16,14,0.13239818811416626,0.6051501631736755
0,task_1,16,15,0.17535249888896942,0.7672746777534485
0,task_1,16,16,0.21752876043319702,0.8473197221755981
0,task_1,16,17,0.2551395297050476,0.9145784974098206
0,task_1,16,18,0.28158730268478394,0.9523449540138245
0,task_1,16,19,0.3189004063606262,0.956580638885498
0,task_1,16,20,0.3501754105091095,0.9873360395431519
0,task_1,16,21,0.37899085879325867,0.9857854247093201
0,task_1,16,22,0.4018700420856476,0.9883133172988892
0,task_1,16,23,0.417218416929245,0.9911832213401794
0,task_1,16,24,0.4345334470272064,1.0039100646972656
0,task_1,16,25,0.4431954324245453,1.0017825365066528
0,task_1,16,26,0.4492831230163574,1.0128998756408691
